STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,METHODOLOGY,Methodology,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPENDITURE,Expenditure,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DURABILITY,Durability,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1995-Q2,,69.48492,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1995-Q3,,69.76949,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1995-Q4,,70.03036,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1996-Q1,,70.66887,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1996-Q2,,71.22524,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1996-Q3,,71.30186,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1996-Q4,,71.55506,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1997-Q1,,72.04813,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1997-Q2,,72.28468,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1997-Q3,,72.52454,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1997-Q4,,72.74776,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1998-Q1,,72.93433,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1998-Q2,,73.3541,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1998-Q3,,73.43739,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1998-Q4,,73.42406,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1999-Q1,,73.59397,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1999-Q2,,74.1037,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1999-Q3,,74.30692,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2000-Q1,,75.07,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2000-Q2,,75.55666,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2000-Q3,,75.99,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2000-Q4,,76.47,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2001-Q1,,76.69,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2001-Q2,,77.79,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2001-Q3,,77.84,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2001-Q4,,78.11,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2002-Q1,,78.65334,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2002-Q2,,79.43333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2002-Q3,,79.48,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2002-Q4,,79.90667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2003-Q1,,80.47667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2003-Q2,,81.02,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2003-Q3,,81.12666,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2003-Q4,,81.58334,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2004-Q1,,81.88,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2004-Q2,,82.90334,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2004-Q3,,82.99,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2004-Q4,,83.49333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2005-Q1,,83.57667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2005-Q2,,84.6,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2005-Q3,,84.91,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2005-Q4,,85.46333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2006-Q1,,85.54333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2006-Q2,,86.70667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2006-Q3,,86.77666,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2006-Q4,,87.00667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2007-Q1,,87.17,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2007-Q2,,88.36667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2007-Q3,,88.44,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2007-Q4,,89.57,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2008-Q1,,90.15667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2008-Q2,,91.65334,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2008-Q3,,91.92,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2008-Q4,,91.68667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2009-Q1,,91.09,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2009-Q2,,91.85333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2009-Q3,,91.59666,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2009-Q4,,92.08,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2010-Q1,,92.09333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2010-Q2,,93.31333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2010-Q3,,93.17,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2010-Q4,,93.94666,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2011-Q1,,94.37334,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2011-Q2,,95.88333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2011-Q3,,95.69,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2011-Q4,,96.70667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2012-Q1,,96.90667,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2012-Q2,,98.25,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2012-Q3,,98.13,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2012-Q4,,98.94334,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,EA20,Euro area (20 countries),Q,Quarterly,N,National,CPI,Consumer price index,IX,Index,_T,Total,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2013-Q1,,98.71667,,A,Normal value,,,2015,,,,2,Two
